,SHY,GSG,TLT,SPY,VTI,BND,VNQ,VWO,VEA,EWJ,EFA,GLD,QQQ,HYG,VGK,SHV,UST,IWM,EEM,LQD,IEF,AGG,DBC
2018-04-23,79.49596,17.44,110.729,251.3936,129.7096,72.57522,65.32186999999999,42.00388,40.89377,57.33548,70.96,125.62,157.9634,72.54239,53.51286999999999,105.6815,51.009440000000005,149.1563,43.68468,104.1234,96.09873,97.79166,17.46
2018-04-24,79.51505,17.27,110.2244,248.008,128.1525,72.44655999999999,65.56906,41.81141,40.7119,57.12736,70.67,126.23,154.6166,72.39842,53.22681,105.6911,50.93229,148.3016,43.47968,103.8167,95.98508,97.66244,17.37
2018-04-25,79.5055,17.33,109.4861,248.621,128.2941,72.3455,65.44547,41.49979,40.62096,57.3071,70.55,125.41,154.80200000000002,72.40689,53.01225,105.6911,50.69123,148.0807,43.14421,103.4919,95.77673,97.53322,17.4
2018-04-26,79.51983,17.4,110.2524,251.1484,129.5114,72.49252,66.30183000000001,41.93056,40.92105,57.65711,70.9,124.97,158.061,72.66095,53.30726,105.7007,50.98533,148.7625,43.76855,103.7987,96.05137,97.69936,17.49
2018-04-27,79.5437,17.37,111.1028,251.3842,129.5963,72.60278000000001,67.4407,42.15052,40.96652,57.49629,70.97,125.5,158.1585,72.62708,53.3609,105.7199,51.183,148.5513,44.03878,104.0332,96.21237,97.81935,17.48
2018-04-30,79.51505,17.42,111.299,249.4509,128.6526,72.63954,67.17584000000001,41.8664,40.74828,57.36385,70.74,124.59,157.0364,72.57625999999999,53.10165,105.7199,51.28907,147.2356,43.72195,103.943,96.31655,97.83781,17.56
2018-05-01,79.47968,17.31,110.8982,249.8942,128.8508,72.52718,67.78501,41.62811,40.7119,57.31656,70.49,123.71,158.8318,72.62984,52.80664,105.7275,51.07693,147.9559,43.50763,103.6616,96.16569,97.75455,17.46
2018-05-02,79.50836,17.33,110.7764,248.2155,128.1053,72.53639,67.53781,41.35315,40.657340000000005,56.97601,70.46,123.65,157.8951,72.60433,52.8424,105.7323,51.17336,148.5128,43.16285,103.5802,96.18466,97.75455,17.46
2018-05-03,79.56573,17.45,111.2728,247.6685,127.7561,72.60086,67.49367,41.22484,40.73918,57.03276,70.68,124.28,157.8756,72.59583,53.05695,105.7323,51.33728,147.7062,43.06967,103.5983,96.43136,97.86556,17.57
2018-05-04,79.53704,17.62,111.4414,250.8749,129.4076,72.6469,68.23527,41.42648,40.89377,57.44899,70.93,124.54,160.8711,72.64685,53.63803000000001,105.7515,51.34693,149.55,43.26535,103.7431,96.44085,97.93032,17.69
2018-05-07,79.53704,17.6,111.2635,251.7237,129.9738,72.61007,68.69434,41.31649,40.88468,57.51521,70.94,124.57,162.2079,72.71489,53.19104,105.7563,51.318000000000005,150.8176,43.01376,103.6255,96.3934,97.88406,17.68
2018-05-08,79.54182,17.65,111.1604,251.7237,130.02100000000002,72.55481,68.35003,41.52729,40.88468,57.69495,70.95,124.59,162.042,72.60433,53.14635,105.7515,51.13479,151.5667,43.25603,103.5893,96.2321,97.77306,17.73
2018-05-09,79.50836,17.85,110.4955,254.1568,131.2478,72.47192,68.80912,41.58228,41.01199,57.20304,71.12,124.33,163.8081,72.7234,53.48606,105.7611,50.90337,152.3829,43.3399,103.5712,96.01387,97.66204,17.89
2018-05-10,79.50836,17.91,111.3852,256.5333,132.3896,72.61928,69.34766,42.40715,41.30298,57.534130000000005,71.58,125.18,165.5059,72.93601,53.763180000000006,105.7707,51.12514,153.1992,44.24379,104.0959,96.21313,97.88406,17.98
2018-05-11,79.50836,17.78,111.6662,257.3161,132.6539,72.69296,69.10928,42.26051,41.38482,57.969280000000005,71.77,125.0,165.3498,72.9105,53.86152,105.7803,51.08657,153.4969,44.16924,104.2768,96.22262,97.93032,17.87
2018-05-14,79.50836,17.91,111.0761,257.4387,132.7199,72.60086,68.51778,42.38882,41.45757,58.29091,71.9,124.49,165.6328,72.92751,53.8347,105.7707,50.90337,152.9111,44.22515,104.0869,96.01387,97.83781,18.0
2018-05-15,79.46056,17.9,109.8118,255.6657,131.9178,72.26009,67.40539,41.58228,41.11201,57.69495,71.38,122.48,163.7984,72.57030999999999,53.48606,105.7899,50.23803,152.9399,43.31195,103.2998,95.48251,97.40302,18.02
2018-05-16,79.46056,17.98,109.3903,256.7408,132.5595,72.20484,67.20233,42.16885,41.23933,57.86522,71.48,122.29,164.8814,72.66386,53.56651,105.7803,50.09339,154.534,43.96423,103.164,95.28326,97.292,18.12
2018-05-17,79.47968,18.03,108.8378,256.5239,132.5972,72.14036999999999,66.86685,41.58228,41.293890000000005,57.85576,71.59,122.36,164.2472,72.70638000000001,53.7453,105.8043,50.08374,155.2447,43.29331,102.965,95.22633,97.16249,18.14
2018-05-18,79.51791,17.98,109.7743,255.8826,132.3047,72.33378,66.95513000000001,41.19735,41.14839,57.71386,71.33,122.41,163.3983,72.62984,53.50393,105.8091,50.44052,155.4463,42.92989,103.3902,95.59637,97.41227,18.15
2018-05-21,79.51791,18.15,109.8305,257.8065,133.2956,72.33378,67.74969,41.46314,41.41211,57.78009,71.78,122.48,164.3155,72.7319,53.8794,105.7995,50.49837,156.4739,43.1908,103.4536,95.6628,97.42152,18.29
2018-05-22,79.51791,18.16,109.6619,257.0898,132.8049,72.3522,67.84680999999999,41.62811,41.38482,57.64765,71.69,122.41,164.1008,72.78293000000001,53.88834,105.7995,50.48874,155.3407,43.3399,103.345,95.62484,97.42152,18.31
2018-05-23,79.58485,18.18,110.458,257.7971,133.154,72.57323000000001,68.5266,41.44481,40.9938,57.42061999999999,70.9,122.54,165.4864,72.84246,53.12846999999999,105.8378,50.90337,155.5424,43.32127,103.7883,96.06131,97.6898,18.41
2018-05-24,79.63265,18.07,111.3384,257.2689,132.937,72.72059,68.38535,41.29816,40.8574,57.07061,70.68,123.59,165.4376,72.88498,53.00331,105.8378,51.1155,155.6,43.08831,104.0778,96.30801,97.95807,18.29
2018-05-25,79.69958000000001,17.72,112.0314,256.6559,132.6822,72.87715,68.62371999999999,41.39898,40.63006,56.88141,70.22,123.21,165.6035,72.76590999999999,52.54739,105.8666,51.55907,155.3215,43.26535,104.3854,96.68755,98.17085,18.02
2018-05-29,79.92904,17.54,114.4852,253.7041,131.3705,73.3837,68.95036999999999,40.48246,39.81163,56.50301999999999,68.79,123.19,164.8717,72.45975,51.0634,105.8954,52.6969,155.1102,42.25896,104.9373,97.73129,98.81841,17.85
2018-05-30,79.83343,17.83,113.7172,257.0898,133.0691,73.16266,69.88619,40.8399,40.38453,56.90033,69.84,123.37,166.0523,72.68087,51.984190000000005,105.8762,52.23405,157.5686,42.59443,104.5302,97.31379,98.56863,18.08
2018-05-31,79.79518,17.69,113.5299,255.5148,132.1537,73.13503,69.64782,40.88573,40.16628,56.51248,69.4,123.1,165.945,72.61283,51.81433,105.8858,52.15691,156.3106,42.575790000000005,104.4849,97.26635,98.48537,18.03
2018-06-01,79.7339,17.51,112.9301,258.0234,133.5315,73.01041,69.95682,41.343990000000005,40.46637,56.90033,70.0,122.49,168.5502,72.77857,52.25238,105.8839,51.80013,157.3382,43.17217,104.2844,96.90697,98.36391,17.91
2018-06-04,79.66686999999999,17.32,112.1134,259.2494,134.1543,72.85347,70.56598000000001,41.77475,40.64825,57.24088,70.21,122.37,170.0724,72.93235,52.3686,105.8935,51.43371,158.1736,43.61013,104.0484,96.56471,98.13209,17.7
2018-06-05,79.71475,17.35,112.3762,259.438,134.3525,72.91809,70.38058000000001,41.40815,40.60278,57.13681999999999,70.1,122.85,170.5993,73.01778,52.27026,105.8935,51.68442,159.1532,43.27467,104.121,96.8119,98.20628,17.73
2018-06-06,79.68603,17.39,111.4656,261.6071,135.5416,72.715,70.54831999999999,42.00388,40.94833,57.38277,70.73,122.92,171.5946,73.19718,52.770880000000005,105.8935,51.26978,160.3055,43.92696,103.7398,96.4221,97.98373,17.79
2018-06-07,79.76263,17.55,112.5452,261.5788,135.3434,72.89964,70.54831999999999,41.36232,40.7119,57.38277,70.33,122.86,170.1992,73.22281,52.431180000000005,105.9031,51.68442,159.4317,43.25603,104.0847,96.83092,98.197,17.86
2018-06-08,79.74348,17.52,112.2072,262.3521,135.8058,72.80731999999999,70.80434,41.33482,40.78465,57.55305,70.41,123.01,170.209,73.1801,52.49375,105.9127,51.53978,159.9118,43.17217,103.9123,96.69781,98.05791,17.85
2018-06-11,79.71475,17.48,112.0007,262.701,136.004,72.7427,70.69841,41.27983,41.04836,57.732780000000005,70.86,123.23,170.6676,73.31679,53.01225,105.9223,51.42407,160.1519,43.17217,103.8124,96.60275,97.95591,17.84
2018-06-12,79.67645,17.51,112.0289,263.0405,136.2871,72.73347,71.12217,41.25233,40.79374,57.37331999999999,70.41,122.82,171.5653,73.37659000000001,52.69042,105.9223,51.33728,160.8817,43.06035,103.8215,96.54571,97.98373,17.83
2018-06-13,79.63815,17.59,111.9725,262.2012,135.7775,72.68731,69.7361,40.94989,40.81193,57.42061999999999,70.51,123.19,171.5555,73.40221,52.81558,105.9223,51.1155,160.2479,42.77148,103.7217,96.43162,97.891,17.9
2018-06-14,79.66686999999999,17.43,112.9019,262.8614,136.1644,72.84425,70.39824,40.72992,40.7119,57.36385,70.36,123.38,173.2924,73.61579,52.770880000000005,105.9415,51.46264,161.1026,42.48261,104.1936,96.73585,98.14136,17.7
2018-06-15,79.70518,17.03,113.0052,262.526,136.0323,72.85347,70.3541,40.50996,40.43,57.06114,70.0,121.34,172.6874,73.57308,52.37754,105.9511,51.59763,161.1506,42.14714,104.0484,96.8119,98.17845,17.27
2018-06-18,79.72433000000001,17.19,112.9019,261.986,135.8813,72.85347,70.3737,40.04254,40.1481,56.64491999999999,69.5,121.11,172.5877,73.56454000000001,51.93055,105.9511,51.71335,161.9093,41.63463,103.9395,96.85944,98.197,17.42
2018-06-19,79.75305,17.03,113.559,260.9819,135.4283,72.97348000000001,70.30242,39.58428,39.71161,56.044340000000005,67.52,120.8,172.0987,73.46200999999999,51.50145,105.9703,51.92548,161.9189,41.17505,103.9939,97.11137,98.299,17.24
2018-06-20,79.71475,17.03,112.564,261.4271,135.7397,72.80731999999999,71.08652,39.712590000000006,39.79345,56.06341,67.57,120.26,173.321,73.53891,51.51039,105.9607,51.60712,163.2249,41.35326,103.4131,96.8024,98.11354,17.22
2018-06-21,79.76263,16.97,113.1554,259.7883,134.8055,72.84425,71.42513000000001,39.15352,39.52064,55.85368,67.09,120.05,171.8152,73.38513,51.07235,105.9991,51.9071,161.69799999999998,40.77174,103.3315,97.05909,98.14136,17.09
2018-06-22,79.7722,17.4,113.146,260.2619,134.9978,72.8904,71.98647,39.47176,39.94421,56.13014,67.8,120.34,171.4338,73.39368,51.76522,105.9991,51.85872,161.1602,41.19381,103.4585,97.07811,98.23409,17.43
2018-06-25,79.80093000000001,17.14,113.3994,256.719,133.1025,72.88116,71.79935,38.95519,39.38252,55.3675,66.86,119.89,167.5714,73.22281,51.01764,106.0087,51.97484,158.529,40.64043,103.3587,97.2112,98.17845,17.23
2018-06-26,79.80093000000001,17.4,113.559,257.2874,133.4057,73.00117,72.03101,38.79837,39.42856,55.69161999999999,66.98,119.26,168.2559,73.21426,50.97206,106.0183,52.04258,159.4509,40.48098,103.7035,97.25874,98.33609,17.4
2018-06-27,79.84881,17.63,114.6292,255.156,132.1643,73.17657,71.7548,37.94049,39.06945,55.31983,66.35,118.58,165.9677,73.06049,50.53445,106.0279,52.38127,156.8964,39.7025,104.0575,97.62952,98.51226,17.49
2018-06-28,79.84881,17.67,114.6573,256.6148,132.9888,73.12118000000001,72.39635,38.30025,39.20757,55.38656,66.6,118.22,167.3954,72.85545,50.63474,106.0183,52.30385,157.3766,40.04015,103.9213,97.53445,98.503,17.48
2018-06-29,79.82966,17.91,114.2631,256.9843,133.0835,73.10271999999999,72.57455,38.92752,39.50223,55.20544,66.97,118.65,167.8452,72.6846,51.17263,106.0471,52.27482,157.27100000000002,40.64043,103.9758,97.4584,98.58645,17.68
2018-07-02,79.82007,17.66,114.1737,257.5337,133.4057,73.05738000000001,72.17358,38.50319,39.07866,54.32841,66.36,117.46,168.9697,72.7541,50.76237,106.0481,52.23611,158.3561,40.23712,103.9895,97.39172,98.49259,17.31
2018-07-03,79.84884,17.66,114.7852,256.6243,133.0646,73.20541999999999,72.71712,38.54008,39.16153,54.26167,66.56,118.65,167.014,72.76269,50.99941,106.0577,52.38127,158.9874,40.26526,104.3718,97.63937,98.69703,17.29
2018-07-05,79.83925,17.63,115.1145,258.7178,134.1923,73.3072,73.58142,38.50319,39.410140000000006,54.17588000000001,67.22,119.05,169.08700000000002,73.0373,51.68317,106.0769,52.40546,160.7993,40.16209,104.6995,97.64889,98.78996,17.39
2018-07-06,79.85842,17.68,115.4909,260.9061,135.3201,73.39047,73.97346,38.97364,39.67718,54.5286,67.58,118.86,171.7174,73.2261,51.94756,106.0769,52.49643,162.1583,40.71546,104.8451,97.73462,98.89217,17.47
2018-07-09,79.81048,17.76,114.7476,263.2554,136.5521,73.32571,73.38539,39.68393,40.03629,55.2817,68.23,119.15,173.2624,73.33765,52.29399,106.0769,52.25547,163.1799,41.44704,104.9179,97.48697,98.79925,17.56
2018-07-10,79.80088,17.75,114.7382,264.2027,136.9027,73.27943,73.53687,39.64703,40.08233,55.07198,68.2,118.93,173.3895,73.34624000000001,52.43986999999999,106.0769,52.1587,162.4378,41.35326,104.7996,97.41077,98.72491,17.52
2018-07-11,79.82965,17.03,115.1804,262.2702,135.9266,73.31645,73.29629,38.90907,39.38252,54.30934,67.06,117.64,172.5094,73.23467,51.46437,106.0961,52.35224,161.0595,40.54663,105.009,97.61079,98.76208,16.91
2018-07-12,79.82007,17.12,115.171,264.6479,137.0449,73.37196999999999,73.51904,39.45332,39.71401,54.36654,67.58,118.13,175.4821,73.46638,51.95667,106.1058,52.26514,161.8402,41.10001,105.2365,97.57269,98.88289,17.0
2018-07-13,79.83925,17.18,115.4627,264.8564,137.1301,73.43674,73.29629,39.480990000000006,39.8245,54.87178,67.79,117.61,175.6287,73.46638,52.03873,106.1058,52.47804,161.3583,41.12815,105.3185,97.73462,98.97581,17.03
2018-07-16,79.82007,16.78,114.9828,264.6195,136.9122,73.33496,72.90423,39.2596,39.83371,54.89085,67.76,117.55,175.2082,73.41489,52.08431,106.1154,52.30385,160.7318,40.90305,105.1455,97.57269,98.8643,16.67
2018-07-17,79.80568000000001,16.79,114.7664,265.69,137.5377,73.3072,72.42307,39.56401,39.87976,55.377030000000005,67.88,116.28,176.2741,73.44064,52.03873,106.1154,52.14902,161.4451,41.20319,105.0727,97.51554,98.82713,16.69
2018-07-18,79.80088,16.9,114.3054,266.2489,137.8409,73.27019,72.1023,39.52711,39.89817,55.291230000000006,67.89,116.31,175.9416,73.47496,52.08431,106.125,52.17805,161.898,41.156290000000006,105.0545,97.43935,98.79925,16.84
2018-07-19,79.83925,16.9,115.0299,265.2448,137.5092,73.40897,72.94878,39.07511,39.73243,55.30076999999999,67.75,115.81,175.0616,73.44064,51.93844,106.125,52.39095,163.045,40.64981,105.2183,97.70605,98.94794,16.82
2018-07-20,79.83925,16.99,113.6186,264.9416,137.2628,73.24243,72.24486999999999,39.58246,39.97183,55.47236,68.07,116.56,175.0225,73.47496,52.23929,106.1346,52.05709,162.3799,41.23132,104.9088,97.36315,98.75278,16.94
2018-07-23,79.79129,17.02,112.2167,265.4342,137.4808,73.01111999999999,72.0934,39.46254,39.90738,55.74882,68.07,116.0,175.5798,73.44921,52.13901,106.1442,51.53938,162.5823,40.95932,104.4901,96.8869,98.40896,17.0
2018-07-24,79.80088,17.1,112.6024,266.7699,137.7841,73.12215,71.72807,40.05291,40.15599,55.97761,68.47,116.04,176.3034,73.60368000000001,52.43986999999999,106.1442,51.58776,160.8475,41.5596,104.8178,96.95358,98.54835,17.09
2018-07-25,79.77211,17.34,112.4237,269.0435,138.9592,73.12215,72.29833,40.6894,40.45985,56.33986,68.98,116.68,178.7676,73.74098000000001,52.841,106.1538,51.51518,161.4354,42.23491,104.9544,96.8869,98.55764,17.32
2018-07-26,79.77211,17.35,112.2073,268.4088,138.7317,73.06664,72.53891,40.29275,40.29411,56.48286,68.67,115.77,176.05900000000003,73.74956999999999,52.50368,106.1731,51.42325,162.3028,41.76594,105.0545,96.78213,98.50188,17.32
2018-07-27,79.78171,17.28,112.3955,266.5899,137.6229,73.10365,71.76371,40.34809,40.3954,56.65445,68.8,115.83,173.6828,73.72381999999999,52.61308,106.1635,51.54905,159.2765,41.91601,105.191,96.93452,98.57623,17.25
2018-07-30,79.78171,17.41,112.0097,265.1974,136.7226,73.02037,71.80826,40.29275,40.36777,56.22546,68.79,115.65,171.2285,73.74956999999999,52.76807,106.1731,51.43293,158.2549,41.85036,105.0454,96.81071,98.47401,17.35
2018-07-31,79.78171,17.26,112.6213,266.5047,137.4997,73.07589,73.01115,40.47724,40.40461,55.79648,68.88,115.99,172.5388,73.90404000000001,52.91394,106.1827,51.5297,159.8644,42.07546,105.3731,96.94405,98.55764,17.25
2018-08-01,79.78938000000001,17.03,111.7038,266.0594,137.3386,73.03601,73.52795,40.17283,40.266490000000005,56.158730000000006,68.53,115.14,173.1939,73.9704,52.54926,106.1875,51.23939,159.7584,41.70029,105.0015,96.715,98.45611,17.0
2018-08-02,79.83742,17.18,111.8641,267.5088,138.1537,73.0731,73.23392,39.7116,39.96263,55.84415,68.08,114.52,175.5505,74.01348,52.09343,106.2068,51.39422,160.9246,41.14691,105.1293,96.82953,98.49337,17.1
2018-08-03,79.84703,17.2,112.4204,268.6551,138.618,73.23076999999999,74.02693000000001,39.96066,40.01787,55.83461,68.12,114.92,176.0883,74.07381,52.20282,106.226,51.64582,160.3656,41.46581,105.458,97.07767,98.70761,17.16
2018-08-06,79.86623,17.23,112.4864,269.6403,139.2435,73.29569000000001,73.92891999999999,39.65625,39.8245,55.41516,67.83,114.33,177.1248,74.2117,51.92021,106.2164,51.64582,161.2619,41.14691,105.5584,97.12538,98.77281,17.19
2018-08-07,79.83742,17.31,111.9018,270.5307,139.6984,73.16585,73.79527,40.01601,40.07312,55.88228,68.36,114.59,177.7702,74.24618000000001,52.29399,106.226,51.48132,161.6474,41.56898,105.2297,96.92496,98.59583,17.32
2018-08-08,79.84703,17.01,112.0149,270.41700000000003,139.5657,73.1473,73.36756,39.92376,40.06391,55.82508000000001,68.3,114.91,177.9853,74.20309,52.25753,106.2212,51.48132,161.5029,41.5127,105.0654,97.01086,98.59583,17.11
2018-08-09,79.89506,16.97,112.9579,270.0476,139.4709,73.28641999999999,73.40321,39.86842,39.99025,55.61536,68.1,114.74,177.8777,74.15137,52.08431,106.2453,51.84904,161.9173,41.39077,105.1476,97.27808,98.73555,17.04
2018-08-10,79.97191,17.02,113.7783,268.2383,138.5991,73.43481,72.84186,39.07511,39.2352,54.81459,66.74,114.69,176.5186,74.0221,50.91735,106.2645,52.27482,161.4643,40.50912,105.321,97.698,98.94979,17.04
2018-08-13,79.9527,16.95,113.5425,267.2341,138.0684,73.44408,72.69929,38.44784,39.04183,54.49046,66.5,112.96,176.32299999999998,73.9704,50.76237,106.2549,52.28934,160.5198,39.84319,105.2936,97.66936,99.00568,16.95
2018-08-14,79.9527,16.94,113.2879,268.9392,138.9781,73.39771,73.0557,38.67846,39.09708,54.70972,66.49,113.07,177.4279,74.09966999999999,50.63474,106.2742,52.11999,162.1101,40.08705,105.4306,97.57393,98.91254,16.98
2018-08-15,79.99112,16.56,113.948,266.9309,137.8788,73.48118000000001,73.61706,37.54384,38.49856,54.04241,65.53,111.19,175.2571,73.9704,49.77776,106.2742,52.4103,160.0765,38.9334,105.6497,97.81252,99.05225,16.61
2018-08-16,79.97191,16.7,113.9386,269.0908,138.9592,73.51827,74.21405,37.81135,38.76559,54.33794,65.99,111.1,175.8341,74.06519,50.16066,106.2838,52.39095,161.5607,39.17726,105.7867,97.78389,99.10814,16.74
2018-08-17,80.00072,16.82,114.08,270.0381,139.4709,73.60175,74.90014000000001,38.1342,39.02341,54.51906,66.38,112.13,175.8732,74.15137,50.44328,106.303,52.38127,162.2546,39.58995,105.8779,97.82207,99.16402,16.81
2018-08-20,80.04876,16.83,114.8438,270.616,139.7363,73.69449,74.95361,38.30025,39.18916,54.73832,66.74,112.69,175.7167,74.18585,50.81707,106.3127,52.74899,162.7076,39.76816,106.1518,98.12746,99.35963,16.84
2018-08-21,80.02954,16.89,114.4572,271.2506,140.2575,73.65739,74.49918000000001,38.71535,39.44698,54.72879,67.15,113.02,176.3621,74.29788,51.3732,106.3223,52.56513,164.5774,40.274640000000005,105.8871,97.99385,99.2758,16.87
2018-08-22,80.04876,17.13,114.9098,271.0896,140.3049,73.70376999999999,74.08039000000001,38.94596,39.64035,54.95758000000001,67.41,113.27,177.0466,74.32374,51.54642,106.3319,52.76834,164.9822,40.59353,105.8779,98.17518,99.35963,17.11
2018-08-23,80.03915,17.08,115.089,270.7296,140.0301,73.70376999999999,73.89328,38.33715,39.345690000000005,54.72879,66.93,112.2,176.7923,74.31512,51.19998,106.3223,52.76834,164.481,39.93699,105.9145,98.16563,99.30375,17.08
2018-08-24,80.04876,17.24,115.3153,272.35900000000004,140.9019,73.74087,74.32988,38.90907,39.64035,54.91945,67.32,114.16,178.4351,74.4444,51.6467,106.3319,52.77802,165.3773,40.67794,106.1245,98.19427,99.41553,17.21
2018-08-27,80.01994,17.32,114.6552,274.5094,141.916,73.64811999999999,74.06258000000001,39.54556,40.18362,55.74882,68.22,114.59,180.2539,74.47025,52.29399,106.3319,52.47804,165.6183,41.25946,105.9601,97.97477,99.28512,17.27
2018-08-28,79.99112,17.23,113.9669,274.642,142.0013,73.53683000000001,75.06052,39.35184,40.09154,55.57722,68.16,113.68,180.5179,74.43578000000001,52.22106,106.3416,52.35224,165.7725,41.109390000000005,105.5584,97.75526,99.09882,17.2
2018-08-29,79.98151,17.46,114.1177,276.1198,142.7499,73.49045,75.07835,39.57323,40.31253,55.77741,68.53,114.2,182.6007,74.39268,52.48545,106.3512,52.29418,166.2544,41.36263,105.4488,97.72663,99.0802,17.39
2018-08-30,80.03915,17.44,114.3629,275.002,142.1624,73.5461,74.59719,38.521640000000005,39.95342,55.38656,67.88,113.64,182.278,74.33236,51.9749,106.3608,52.44901,166.1194,40.28402,105.5493,97.90795,99.12677,17.36
2018-08-31,80.05836,17.44,114.0942,275.0114,142.2192,73.56465,74.89124,38.77992,39.7048,55.50096,67.34,113.51,182.5127,74.42716,51.41878,106.3705,52.46836,166.7556,40.49036,105.3941,97.92705,99.11745,17.38
2018-09-04,80.04008,17.36,113.4392,274.5378,142.0202,73.45123000000001,74.00021,37.91282,39.30886,54.81459,66.77,112.93,181.7304,74.27221999999999,50.99941,106.383,52.27482,166.0134,39.7025,105.1999,97.70327,99.0073,17.28
2018-09-05,80.04008,17.26,113.1368,273.7989,141.5558,73.46982,74.42789,37.50694,39.0142,54.23307,66.16,113.32,179.3836,74.19433000000001,50.68032,106.3926,52.19741,165.5701,39.13037,105.1358,97.69371,98.96062,17.21
2018-09-06,80.06895,17.14,113.5526,272.9748,141.1294,73.58138000000001,74.64174,37.488490000000006,38.876090000000005,54.357,65.96,113.54,177.78,74.25491,50.4524,106.4023,52.4103,164.4521,39.16788,105.4289,97.89453,99.12865,17.11
2018-09-07,79.98235,17.19,112.5886,272.4443,140.8072,73.34897,73.8309,37.32245,38.56301,54.02335,65.43,113.23,177.0955,74.17701,50.06949,106.4119,51.97484,164.3653,38.97092,104.9893,97.45464,98.77393,17.15
2018-09-10,79.99197,17.2,113.0045,272.9179,141.1104,73.39545,74.16059,36.87967,38.7748,54.14728,65.83,113.15,177.692,74.32415999999999,50.52533,106.4216,51.95548,164.5677,38.58636,105.3373,97.51202,98.86728,17.21
2018-09-11,79.94386,17.4,112.1445,273.8178,141.5843,73.23741,74.15168,36.92579,38.83004,54.26167,65.89,113.22,179.0609,74.34147,50.53445,106.4216,51.59743,164.8376,38.67078,105.0992,97.15819,98.69925,17.38
2018-09-12,79.94386,17.51,112.4091,273.8842,141.5938,73.29318,74.18732,37.15641,38.99578,54.36654,66.17,114.17,178.5329,74.51456999999999,50.76237,106.4312,51.71356,164.4424,38.867740000000005,105.3098,97.27295,98.7646,17.5
2018-09-13,79.95349,17.31,112.5792,275.504,142.3045,73.33967,74.55264,37.62686,39.2444,54.785990000000005,66.66,113.76,180.4397,74.65306,51.12704,106.4216,51.69421,164.481,39.39298,105.5296,97.26338,98.82994,17.31
2018-09-14,79.92461999999999,17.28,112.0405,275.5514,142.4182,73.21882,74.08039000000001,37.580740000000006,39.32727,55.40563,66.76,113.02,179.9116,74.72231,51.00853,106.4312,51.51035,165.1749,39.35546,105.4014,97.08169,98.64323,17.2
2018-09-17,79.90539,17.24,112.0405,274.0926,141.5179,73.20952,74.32098,37.28555,39.36411,55.43423000000001,66.82,113.61,177.3204,74.67036999999999,51.11793,106.4505,51.51518,163.4208,38.99906,105.3373,97.10081,98.64323,17.18
2018-09-18,79.89576,17.43,110.8686,275.5798,142.2761,73.04218,73.96455999999999,37.580740000000006,39.76926,56.75931,67.52,113.44,178.7871,74.66171999999999,51.39143,106.4409,50.95876,164.1051,39.37423,104.9069,96.69918,98.42853,17.34
2018-09-19,79.87652,17.57,110.207,275.8735,142.295,72.93063000000001,73.10025999999999,38.08809,39.90738,56.9595,67.76,113.88,178.6502,74.52323,51.50995,106.4312,50.87167,163.5076,39.91822,104.7512,96.53183,98.24183,17.45
2018-09-20,79.90539,17.55,110.7174,278.1091,143.3943,73.0236,73.78635,38.401720000000005,40.34015,57.11203,68.6,114.27,180.6255,74.6271,52.35781,106.4505,50.92779,165.0207,40.35905,105.0259,96.54617,98.37251,17.45
2018-09-21,79.88614,17.63,110.6701,277.855,143.2522,73.07008,73.75962,38.55853,40.34936,57.23596,68.63,113.49,179.6378,74.64441,52.31223,106.4698,50.891020000000005,164.2304,40.54663,105.0443,96.58443,98.4472,17.49
2018-09-24,79.88614,17.89,110.3866,276.932,142.731,72.97711,72.43506,38.07886,40.17441,56.97857,68.32,113.47,180.1374,74.60979,52.102540000000005,106.4698,50.79425,163.6232,40.08705,104.8062,96.47923,98.35385,17.75
2018-09-25,79.89576,17.95,110.2732,276.6751,142.6552,72.92133000000001,72.4441,38.3187,40.36777,57.40755,68.66,113.65,180.3823,74.54919,52.35781,106.4698,50.69748,163.8738,40.2465,104.8062,96.38361,98.30717,17.79
2018-09-26,79.90539,17.83,111.0481,275.8472,142.1055,73.10726,71.57672,38.38868,40.38441,57.68401,68.69,113.05,180.5097,74.6271,52.29558,106.4891,50.9649,162.376,40.33091,105.1816,96.69918,98.54054,17.71
2018-09-27,79.90539,17.93,111.1238,276.618,142.4372,73.16303,71.92005999999999,38.50065,40.27351,57.53148,68.55,112.05,182.0378,74.76558,52.07593,106.5084,51.08158,162.3856,40.52788,105.319,96.69918,98.60589,17.79
2018-09-28,79.94386,18.11,110.8308,276.6465,142.4981,73.16303,72.89586,38.25804,39.98703,57.41709,67.99,112.76,181.9987,74.81752,51.45358,106.518,51.13021,162.8785,40.25588,105.2457,96.74699,98.5032,17.97
2018-10-01,79.92171,18.5,110.0171,277.6076,142.7171,73.02606999999999,72.21822,38.35135,40.08869,57.80794,68.07,112.57,182.3709,75.03401,51.49018,106.5296,50.79959,160.7332,40.26526,105.1006,96.50169,98.47701,18.31
2018-10-02,79.95061,18.53,110.6896,277.4459,142.5077,73.15652,72.05559000000001,37.94078,39.82993,57.67448,67.72,113.87,181.9595,74.97315,51.16071,106.52,51.05241,158.9937,39.75878,105.1924,96.75082,98.58929,18.37
